%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionNative
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Marker Channel, Timestamp (Formatted)
42.0, -117.15423606196418, -37.58786450466141, 13.86941898567602, -17.583139641676098, 0.0, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741172189532128E9, 0.0, 2025-03-05 10:56:29.532
43.0, -168.05053455894813, -169.03786814725026, 12.26874180464074, -69.72856472386047, 0.0, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741172189532347E9, 0.0, 2025-03-05 10:56:29.532
43.0, -84.96491714334115, -32.213628268335015, 12.941923796664923, 8.719576746691018, 0.0, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74117218953243E9, 0.0, 2025-03-05 10:56:29.532
44.0, -22.29915348580107, 111.76878012577072, 11.550681013148278, 57.098922573495656, 0.0, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721895330148E9, 0.0, 2025-03-05 10:56:29.533
44.0, -108.07749886950478, -36.234020720701665, 11.146771817933768, -13.790881086606532, 0.0, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74117218953321E9, 0.0, 2025-03-05 10:56:29.533
45.0, -172.4673564066179, -170.47772963019088, 9.101046542171389, -61.88973441673443, 0.0, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721895614147E9, 0.0, 2025-03-05 10:56:29.561
45.0, -87.82220070948824, -26.091412040870637, 8.607379748020321, 12.085486706811935, 0.0, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721895616164E9, 0.0, 2025-03-05 10:56:29.561
46.0, -33.417876054067165, 102.05252004088834, 12.463216602336615, 63.92797989258543, 0.0, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721895617821E9, 0.0, 2025-03-05 10:56:29.561
46.0, -110.08208524575457, -35.53465942898765, 16.932397049386054, -19.277314321603626, 0.0, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721895619273E9, 0.0, 2025-03-05 10:56:29.561
47.0, -166.30026137968525, -168.24126945668831, 14.733335875440389, -63.580169196706265, 0.0, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721895912523E9, 0.0, 2025-03-05 10:56:29.591
